2009;M de Keizer Beheer BV;1813;101728,000;433456,000;;1
2010;M de Keizer Beheer BV;1813;101728,000;433456,000;;1
2011;M de Keizer Beheer BV;1813;101728,000;433456,000;;1
2012;M de Keizer Beheer BV;1813;101728,000;433456,000;;1
2013;M de Keizer Beheer BV;1813;101728,000;433456,000;;1
2008;Mooie Dingen Maken;1813;93584,200;437547,520;;5
2009;Mooie Dingen Maken;1813;93584,200;437547,520;;5
2010;Mooie Dingen Maken;1813;93584,200;437547,520;;5
2011;Mooie Dingen Maken;1813;93584,200;437547,520;;5
2012;Mooie Dingen Maken;1813;93584,200;437547,520;;5
2013;Mooie Dingen Maken;1813;93584,200;437547,520;;3
2008;Repro Vlaardingen;1813;83132,154;436134,062;;1
2009;Repro Vlaardingen;1813;83132,154;436134,062;;1
2010;Repro Vlaardingen;1813;83132,154;436134,062;;1
2011;Repro Vlaardingen;1813;83132,154;436134,062;;1
2012;Repro Vlaardingen;1813;77659,870;437338,030;;1
2013;Repro Vlaardingen;1813;77659,870;437338,030;;1
2008;Repro Wim Hermans BV;1813;85547,850;431393,860;;11
2009;Repro Wim Hermans BV;1813;85547,850;431393,860;;11
2010;Repro Wim Hermans BV;1813;85547,850;431393,860;;11
2011;Repro Wim Hermans BV;1813;85547,850;431393,860;;11
2012;Repro Wim Hermans BV;1813;85547,850;431393,860;;11
2013;Repro Wim Hermans BV;1813;85547,850;431393,860;;11
2008;Rijnja Repro;1813;92587,150;436320,760;;19
2009;Rijnja Repro;1813;92587,150;436320,760;;21
2010;Rijnja Repro;1813;92587,150;436320,760;;16
2011;Rijnja Repro;1813;92587,150;436320,760;;15
2012;Rijnja Repro;1813;91849,750;437605,800;;15
2013;Rijnja Repro;1813;91849,750;437605,800;;14
2008;Roman Art Repro BV;1813;87163,420;439708,810;;2
2009;Roman Art Repro BV;1813;87163,420;439708,810;;2
2010;Roman Art Repro BV;1813;87163,420;439708,810;;2
2011;Roman Art Repro BV;1813;87163,420;439708,810;;2
2012;Roman Art Repro BV;1813;87163,420;439708,810;;2
2008;RVP Benelux BV;1813;88583,450;439382,080;;5
2009;RVP Benelux BV;1813;88583,450;439382,080;;4
2010;RVP Benelux BV;1813;88583,450;439382,080;;4
2011;RVP Benelux BV;1813;88583,450;439382,080;;4
2012;RVP Benelux BV;1813;88583,450;439382,080;;4
2013;RVP Benelux BV;1813;88583,450;439382,080;;4
2008;Samplonius & Samplonius BV;1813;91106,000;444241,000;;7
2009;Samplonius & Samplonius BV;1813;91106,000;444241,000;;11
2010;Samplonius & Samplonius BV;1813;91106,000;444241,000;;13
2011;Samplonius & Samplonius BV;1813;91106,000;444241,000;;11
2012;Samplonius & Samplonius BV;1813;91106,000;444241,000;;15
2013;Samplonius & Samplonius BV;1813;91106,000;444241,000;;17
2010;Stand-By Graphic Services;1813;93725,000;445383,000;;1
2011;Stand-By Graphic Services;1813;93725,000;445383,000;;1
2012;Stand-By Graphic Services;1813;93725,000;445383,000;;1
2013;Stand-By Graphic Services;1813;93725,000;445383,000;;1
2008;Thema Copy Reproservice;1813;82147,646;436169,300;;2
2009;Thema Copy Reproservice;1813;82147,646;436169,300;;2
2010;Thema Copy Reproservice;1813;82147,646;436169,300;;2
2011;Thema Copy Reproservice;1813;82147,646;436169,300;;2
2012;Thema Copy Reproservice;1813;82147,646;436169,300;;2
2013;Thema Copy Reproservice;1813;82147,646;436169,300;;2
2008;Upset;1813;96130,250;437706,840;;1
2009;Upset;1813;96130,250;437706,840;;1
2010;Upset;1813;96130,250;437706,840;;1
2011;Upset;1813;96130,250;437706,840;;1
2012;Upset;1813;96130,250;437706,840;;1
2013;Upset;1813;96130,250;437706,840;;1
2008;Vanderheym Rotterdam BV;1813;96996,527;436206,618;;63
2009;Vanderheym Rotterdam BV;1813;96996,527;436206,618;;56
2010;Vanderheym Rotterdam BV;1813;96996,527;436206,618;;52
2011;Vanderheym Rotterdam BV;1813;96996,527;436206,618;;52
2012;Vanderheym Rotterdam BV;1813;96996,527;436206,618;;35
2009;2finish;1814;88453,545;425452,611;;6
2008;75B Rotterdam;1814;0,000;0,000;3011CM;6
2009;75B Rotterdam;1814;0,000;0,000;3011CM;6
2010;75B Rotterdam;1814;0,000;0,000;3011CM;7
2011;75B Rotterdam;1814;0,000;0,000;3011CM;7
2012;75B Rotterdam;1814;0,000;0,000;3011CM;7
2013;75B Rotterdam;1814;0,000;0,000;3011CM;7
2013;Avanti Direct Mail BV;1814;87061,598;438830,439;;9
2008;Avanti Grafische Afwerking BV;1814;89168,700;437851,840;;21
2009;Avanti Grafische Afwerking BV;1814;89168,700;437851,840;;22
2010;Avanti Grafische Afwerking BV;1814;89168,700;437851,840;;22
2011;Avanti Grafische Afwerking BV;1814;89168,700;437851,840;;22
2012;Avanti Grafische Afwerking BV;1814;87693,570;436450,110;;7
2013;Avanti Grafische Afwerking BV;1814;87061,598;438830,439;;7
2008;Boekbinderij A Rietveld;1814;96270,500;440978,600;;5
2009;Boekbinderij A Rietveld;1814;96270,500;440978,600;;5
2010;Boekbinderij A Rietveld;1814;96270,500;440978,600;;5
2011;Boekbinderij A Rietveld;1814;96270,500;440978,600;;4
2012;Boekbinderij A Rietveld;1814;96270,500;440978,600;;4
2013;Boekbinderij A Rietveld;1814;96270,500;440978,600;;4
2009;Boekbinderij en Antiquariaat Den Kneep;1814;70926,000;414403,000;;1
2008;Boekbinderij Labor BV;1814;101590,000;432494,000;;7
2009;Boekbinderij Labor BV;1814;101590,000;432494,000;;6
2010;Boekbinderij Labor BV;1814;101590,000;432494,000;;6
2011;Boekbinderij Labor BV;1814;101590,000;432494,000;;2
2008;Boekwerk;1814;95529,047;430441,415;;1
2009;Boekwerk;1814;95529,047;430441,415;;1
2008;Bruystens BV Boekbinderij;1814;96580,350;432090,760;;24
2009;Bruystens BV Boekbinderij;1814;96580,350;432090,760;;21
2010;Bruystens BV Boekbinderij;1814;96580,350;432090,760;;20
2010;Choro;1814;92639,950;436937,640;;1
2011;Choro;1814;92639,950;436937,640;;1
2012;Choro;1814;92639,950;436937,640;;1
2013;Choro;1814;92639,950;436937,640;;1
2008;Cohen Boekrestauratie;1814;0,000;0,000;3037CM;1
2009;Cohen Boekrestauratie;1814;0,000;0,000;3037CM;1
2010;Cohen Boekrestauratie;1814;0,000;0,000;3037CM;1
2011;Cohen Boekrestauratie;1814;0,000;0,000;3037CM;1
2012;Cohen Boekrestauratie;1814;0,000;0,000;3037CM;1
2013;Cohen Boekrestauratie;1814;0,000;0,000;3037CM;1
2008;Colourcards BV;1814;94749,357;429690,675;;3
2009;Colourcards BV;1814;94749,357;429690,675;;3
2010;Colourcards BV;1814;94749,357;429690,675;;6
2011;Colourcards BV;1814;94749,357;429690,675;;5
2012;Colourcards BV;1814;94749,357;429690,675;;5
2013;Colourcards BV;1814;94749,357;429690,675;;5
2012;Combi Lamineer;1814;82820,069;438984,357;;2
2008;Drukkerij de Groot VOF;1814;76530,090;437964,480;;4
2009;Drukkerij de Groot VOF;1814;76530,090;437964,480;;2
2010;Drukkerij de Groot VOF;1814;76530,090;437964,480;;2
2011;Drukkerij de Groot VOF;1814;76530,090;437964,480;;2
2012;Drukkerij de Groot VOF;1814;76530,090;437964,480;;2
2008;H J Roest Boekbinderij;1814;92622,350;436428,760;;1
2009;H J Roest Boekbinderij;1814;92622,350;436428,760;;1
2010;H J Roest Boekbinderij;1814;92622,350;436428,760;;1
2011;H J Roest Boekbinderij;1814;92622,350;436428,760;;1
2012;H J Roest Boekbinderij;1814;92622,350;436428,760;;1
2013;H J Roest Boekbinderij;1814;92622,350;436428,760;;1
2008;H Kok BV Boekbinderij Kartonnagefabriek;1814;101125,836;439662,385;;27
2009;H Kok BV Boekbinderij Kartonnagefabriek;1814;101125,836;439662,385;;26
2010;H Kok BV Boekbinderij Kartonnagefabriek;1814;101125,836;439662,385;;23
2011;H Kok BV Boekbinderij Kartonnagefabriek;1814;101125,836;439662,385;;23
2008;Hanson Uitgevers BV;1814;93263,950;440748,440;;1
2009;Hanson Uitgevers BV;1814;93263,950;440748,440;;1
2011;Hanson Uitgevers BV;1814;93263,950;440748,440;;1
2010;Hermelijn;1814;97314,050;442645,200;;1
2011;Hermelijn;1814;97314,050;442645,200;;1
2012;Hermelijn;1814;97314,050;442645,200;;1
2013;Hermelijn;1814;97314,050;442645,200;;1
2008;Kiel BV;1814;87841,955;435525,507;;19
2009;Kiel BV;1814;87841,955;435525,507;;17
2010;Kiel BV;1814;87841,955;435525,507;;13
2011;Kiel BV;1814;87841,955;435525,507;;15
2012;Kiel BV;1814;87841,955;435525,507;;16
2013;Kiel BV;1814;87841,955;435525,507;;14
2008;Kievit Copy en Multimedia VOF;1814;70824,228;419208,622;;3
2009;Kievit Copy en Multimedia VOF;1814;70824,228;419208,622;;3
2010;Kievit Copy en Multimedia VOF;1814;70824,228;419208,622;;4
2011;Kievit Copy en Multimedia VOF;1814;70824,228;419208,622;;4
2012;Kievit Copy en Multimedia VOF;1814;70824,228;419208,622;;4
2013;Kievit Copy en Multimedia VOF;1814;70824,228;419208,622;;5
2008;Lumen Rotterdam;1814;91297,900;438440,320;;1
2009;Lumen Rotterdam;1814;91297,900;438440,320;;1
2010;Lumen Rotterdam;1814;91297,900;438440,320;;1
2011;Lumen Rotterdam;1814;91297,900;438440,320;;1
2012;Lumen Rotterdam;1814;91297,900;438440,320;;1
2013;Lumen Rotterdam;1814;91297,900;438440,320;;1
2010;Marjolein Delhaas;1814;93036,950;438568,960;;1
2011;Marjolein Delhaas;1814;93036,950;438568,960;;1
2012;Marjolein Delhaas;1814;93036,950;438568,960;;1
2013;Marjolein Delhaas;1814;93036,950;438568,960;;1
2008;Markware;1814;0,000;0,000;3131RB;1
2009;Markware;1814;0,000;0,000;3131RB;1
2010;Markware;1814;0,000;0,000;3131RB;1
2011;Markware;1814;0,000;0,000;3131RB;1
2012;Markware;1814;0,000;0,000;3131RB;1
2012;MBR DESIGN;1814;83055,178;427562,767;;1
2013;MBR DESIGN;1814;83055,178;427562,767;;1
2010;P M G Graphic Service;1814;84313,720;439363,796;;1
2011;P M G Graphic Service;1814;84313,720;439363,796;;1
2012;P M G Graphic Service;1814;84313,720;439363,796;;1
2013;P M G Graphic Service;1814;84313,720;439363,796;;1
2008;Pieter de Vries;1814;91556,850;436606,720;;1
2009;Pieter de Vries;1814;91556,850;436606,720;;1
2010;Pieter de Vries;1814;91556,850;436606,720;;1
2011;Pieter de Vries;1814;91556,850;436606,720;;1
2012;Pieter de Vries;1814;91556,850;436606,720;;1
2013;Pieter de Vries;1814;91556,850;436606,720;;1
2008;Spirit Lamineren BV;1814;87350,340;440059,240;;3
2009;Spirit Lamineren BV;1814;87350,340;440059,240;;4
2010;Spirit Lamineren BV;1814;87350,340;440059,240;;4
2011;Spirit Lamineren BV;1814;87350,340;440059,240;;2
2012;Spirit Lamineren BV;1814;87350,340;440059,240;;3
2013;Spirit Lamineren BV;1814;87350,340;440059,240;;2
2008;Sterk! Grafisch Projectmanagement;1814;93554,150;437792,480;;1
2009;Sterk! Grafisch Projectmanagement;1814;93554,150;437792,480;;1
2010;Sterk! Grafisch Projectmanagement;1814;93554,150;437792,480;;1
2011;Sterk! Grafisch Projectmanagement;1814;93554,150;437792,480;;1
2012;Sterk! Grafisch Projectmanagement;1814;93554,150;437792,480;;1
2013;Sterk! Grafisch Projectmanagement;1814;93554,150;437792,480;;1
2011;Top Grafisch BV;1814;99947,750;441855,938;;1
2012;Top Grafisch BV;1814;99947,750;441855,938;;1
2012;V o f Easy-Hands;1814;94223,007;429486,227;;2
2013;V o f Easy-Hands;1814;94223,007;429486,227;;2
2010;WP Grafische Nabewerking;1814;89284,380;439455,973;;5
2011;WP Grafische Nabewerking;1814;89284,380;439455,973;;6
2012;WP Grafische Nabewerking;1814;89284,380;439455,973;;5
2013;WP Grafische Nabewerking;1814;89284,380;439455,973;;4
2009;Zorg Boek & Dier;1814;67795,050;444372,320;;1
2010;Zorg Boek & Dier;1814;67795,050;444372,320;;1
2011;Zorg Boek & Dier;1814;67795,050;444372,320;;1
2012;Zorg Boek & Dier;1814;67795,050;444372,320;;1
2013;Zorg Boek & Dier;1814;67795,050;444372,320;;1
2012;2602 Media Madness;1820;93596,300;434564,080;;2
2013;2602 Media Madness;1820;93596,300;434564,080;;2
2010;333 Producties;1820;102047,000;421136,000;;1
2011;333 Producties;1820;102047,000;421136,000;;1
